denomination,variety_name,diameter,weight,composition,year,mint_name,mintage,notes
25 ct.,Washington,24.30,6.25,90Silver10Copper,1947,Philadelphia,22.556.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1947,Denver,15.338.400,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1947,San Francisco,5.532.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1948,Philadelphia,35.196.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1948,Denver,16.766.800,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1948,San Francisco,15.960.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1949,Philadelphia,9.312.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1949,Denver,10.068.400,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1950,Philadelphia,24.920.126,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1950,Denver,21.075.600,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1950,San Francisco,10.284.004,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1951,Philadelphia,43.448.102,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1951,Denver,35.354.800,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1951,San Francisco,9.048.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1952,Philadelphia,38.780.093,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1952,Denver,49.795.200,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1952,San Francisco,13.707.800,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1953,Philadelphia,18.536.120,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1953,Denver,56.112.400,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1953,San Francisco,14.016.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1954,Philadelphia,54.412.203,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1954,Denver,42.305.500,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1954,San Francisco,11.834.722,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1955,Philadelphia,18.180.181,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1955,Denver,3.182.400,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1956,Philadelphia,44.144.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1956,Denver,32.334.500,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1957,Philadelphia,47.779.952,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1957,Denver,77.924.160,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1958,Philadelphia,6.360.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1958,Denver,78.124.900,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1959,Philadelphia,24.384.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1959,Denver,62.054.232,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1960,Philadelphia,29.164.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1960,Denver,63.000.324,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1961,Philadelphia,37.036.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1961,Denver,83.656.928,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1962,Philadelphia,36.156.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1962,Denver,127.554.756,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1963,Philadelphia,74.316.000,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1963,Denver,135.288.184,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1964,Philadelphia,560.390.585,
25 ct.,Washington,24.30,6.25,90Silver10Copper,1964,Denver,704.135.528,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1965,Philadelphia,1.819.717.540,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1966,Philadelphia,821.101.500,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1967,Philadelphia,1.524.031.848,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1968,Philadelphia,220.731.500,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1968,Denver,101.534.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1968,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1969,Philadelphia,176.212.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1969,Denver,114.372.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1969,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1970,Philadelphia,136.420.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1970,Denver,417.341.364,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1970,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1971,Philadelphia,109.284.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1971,Denver,258.634.428,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1971,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1972,Philadelphia,215.048.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1972,Denver,311.067.732,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1972,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1973,Philadelphia,346.924.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1973,Denver,232.977.400,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1973,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1974,Philadelphia,801.456.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1974,Denver,353.160.300,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1974,San Francisco,0,Only as Proof
25 ct.,Washington - Bicentennial,24.30,5.67,75copperand25nickel,1976,Philadelphia,809.784.016,
25 ct.,Washington - Bicentennial,24.30,5.67,75copperand25nickel,1976,Denver,860.118.839,
25 ct.,Washington - Bicentennial,24.30,5.67,75copperand25nickel,1976,San Francisco,0,Only as Proof
25 ct.,Washington - Bicentennial,24.30,5.67,75copperand25nickel,1976,San Francisco,5.000.000,Silver
25 ct.,Washington,24.30,5.67,75copperand25nickel,1977,Philadelphia,468.556.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1977,Denver,258.898.212,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1977,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1978,Philadelphia,521.452.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1978,Denver,287.373.152,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1978,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1979,Philadelphia,518.708.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1979,Denver,489.789.780,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1979,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1980,Denver,518.327.487,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1980,Philadelphia,635.832.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1980,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1981,Denver,575.722.833,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1981,Philadelphia,601.716.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1981,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1982,Denver,480.042.788,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1982,Philadelphia,500.931.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1982,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1983,Denver,617.806.446,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1983,Philadelphia,673.535.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1983,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1984,Denver,546.483.064,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1984,Philadelphia,676.545.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1984,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1985,Denver,519.962.888,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1985,Philadelphia,775.818.962,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1985,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1986,Denver,504.298.660,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1986,Philadelphia,551.199.333,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1986,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1987,Denver,655.594.696,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1987,Philadelphia,582.499.481,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1987,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1988,Denver,596.810.688,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1988,Philadelphia,562.052.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1988,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1989,Denver,896.535.597,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1989,Philadelphia,512.868.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1989,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1990,Denver,927.638.181,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1990,Philadelphia,613.792.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1990,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1991,Denver,630.966.693,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1991,Philadelphia,570.968.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1991,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1992,Denver,389.777.107,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1992,Philadelphia,384.764.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1992,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1992,San Francisco,0,Silver
25 ct.,Washington,24.30,5.67,75copperand25nickel,1993,Denver,645.476.128,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1993,Philadelphia,639.276.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1993,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1993,San Francisco,0,Silver
25 ct.,Washington,24.30,5.67,75copperand25nickel,1994,Denver,880.034.110,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1994,Philadelphia,825.600.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1994,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1994,San Francisco,0,Silver
25 ct.,Washington,24.30,5.67,75copperand25nickel,1995,Denver,1.103.216.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1995,Philadelphia,1.004.336.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1995,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1995,San Francisco,0,Silver
25 ct.,Washington,24.30,5.67,75copperand25nickel,1996,Denver,906.868.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1996,Philadelphia,925.040.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1996,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1996,San Francisco,0,Silver
25 ct.,Washington,24.30,5.67,75copperand25nickel,1997,Denver,599.680.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1997,Philadelphia,595.740.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1997,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1997,San Francisco,0,Silver
25 ct.,Washington,24.30,5.67,75copperand25nickel,1998,Denver,907.000.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1998,Philadelphia,960.400.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,1998,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,1998,San Francisco,0,Silver
25 ct.,Delaware,24.30,5.67,75copperand25nickel,1999,Denver,401.424.000,
25 ct.,Delaware,24.30,5.67,75copperand25nickel,1999,Philadelphia,373.400.000,
25 ct.,Delaware,24.30,5.67,75copperand25nickel,1999,San Francisco,0,Only as Proof
25 ct.,Delaware,24.30,5.67,75copperand25nickel,1999,San Francisco,0,Silver
25 ct.,Pennsylvania,24.30,5.67,75copperand25nickel,1999,Denver,358.332.000,
25 ct.,Pennsylvania,24.30,5.67,75copperand25nickel,1999,Philadelphia,349.000.000,
25 ct.,Pennsylvania,24.30,5.67,75copperand25nickel,1999,San Francisco,0,Only as Proof
25 ct.,Pennsylvania,24.30,5.67,75copperand25nickel,1999,San Francisco,0,Silver
25 ct.,New Jersey,24.30,5.67,75copperand25nickel,1999,Denver,299.028.000,
25 ct.,New Jersey,24.30,5.67,75copperand25nickel,1999,Philadelphia,363.200.000,
25 ct.,New Jersey,24.30,5.67,75copperand25nickel,1999,San Francisco,0,Only as Proof
25 ct.,New Jersey,24.30,5.67,75copperand25nickel,1999,San Francisco,0,Silver
25 ct.,Georgia,24.30,5.67,75copperand25nickel,1999,Denver,488.744.000,
25 ct.,Georgia,24.30,5.67,75copperand25nickel,1999,Philadelphia,451.188.000,
25 ct.,Georgia,24.30,5.67,75copperand25nickel,1999,San Francisco,0,Only as Proof
25 ct.,Georgia,24.30,5.67,75copperand25nickel,1999,San Francisco,0,Silver
25 ct.,Connecticut,24.30,5.67,75copperand25nickel,1999,Denver,657.880.000,
25 ct.,Connecticut,24.30,5.67,75copperand25nickel,1999,Philadelphia,688.744.000,
25 ct.,Connecticut,24.30,5.67,75copperand25nickel,1999,San Francisco,0,Only as Proof
25 ct.,Connecticut,24.30,5.67,75copperand25nickel,1999,San Francisco,0,Silver
25 ct.,Massachusetts,24.30,5.67,75copperand25nickel,2000,Denver,535.184.000,
25 ct.,Massachusetts,24.30,5.67,75copperand25nickel,2000,Philadelphia,629.800.000,
25 ct.,Massachusetts,24.30,5.67,75copperand25nickel,2000,San Francisco,0,Only as Proof
25 ct.,Massachusetts,24.30,5.67,75copperand25nickel,2000,San Francisco,0,Silver
25 ct.,Maryland,24.30,5.67,75copperand25nickel,2000,Denver,556.526.000,
25 ct.,Maryland,24.30,5.67,75copperand25nickel,2000,Philadelphia,678.200.000,
25 ct.,Maryland,24.30,5.67,75copperand25nickel,2000,San Francisco,0,Only as Proofs
25 ct.,Maryland,24.30,5.67,75copperand25nickel,2000,San Francisco,0,Silver
25 ct.,South Carolina,24.30,5.67,75copperand25nickel,2000,Denver,566.208.000,
25 ct.,South Carolina,24.30,5.67,75copperand25nickel,2000,Philadelphia,742.756.000,
25 ct.,South Carolina,24.30,5.67,75copperand25nickel,2000,San Francisco,0,Only as Proofs
25 ct.,South Carolina,24.30,5.67,75copperand25nickel,2000,San Francisco,0,Silver
25 ct.,New Hampshire,24.30,5.67,75copperand25nickel,2000,Denver,495.976.000,
25 ct.,New Hampshire,24.30,5.67,75copperand25nickel,2000,Philadelphia,673.040.000,
25 ct.,New Hampshire,24.30,5.67,75copperand25nickel,2000,San Francisco,0,Only as Proofs
25 ct.,New Hampshire,24.30,5.67,75copperand25nickel,2000,San Francisco,0,Silver
25 ct.,Virginia,24.30,5.67,75copperand25nickel,2000,Denver,651.616.000,
25 ct.,Virginia,24.30,5.67,75copperand25nickel,2000,Philadelphia,943.000.000,
25 ct.,Virginia,24.30,5.67,75copperand25nickel,2000,San Francisco,0,Only as Proofs
25 ct.,Virginia,24.30,5.67,75copperand25nickel,2000,San Francisco,0,Silver
25 ct.,New York,24.30,5.67,75copperand25nickel,2001,Denver,619.640.000,
25 ct.,New York,24.30,5.67,75copperand25nickel,2001,Philadelphia,655.400.000,
25 ct.,New York,24.30,5.67,75copperand25nickel,2001,San Francisco,0,Only as Proofs
25 ct.,New York,24.30,5.67,75copperand25nickel,2001,San Francisco,0,Silver
25 ct.,North Carolina,24.30,5.67,75copperand25nickel,2001,Denver,427.876.000,
25 ct.,North Carolina,24.30,5.67,75copperand25nickel,2001,Philadelphia,627.600.000,
25 ct.,North Carolina,24.30,5.67,75copperand25nickel,2001,San Francisco,0,Only as Proofs
25 ct.,North Carolina,24.30,5.67,75copperand25nickel,2001,San Francisco,0,Silver
25 ct.,Rhode Island,24.30,5.67,75copperand25nickel,2001,Denver,447.100.000,
25 ct.,Rhode Island,24.30,5.67,75copperand25nickel,2001,Philadelphia,423.000.000,
25 ct.,Rhode Island,24.30,5.67,75copperand25nickel,2001,San Francisco,0,Only as Proofs
25 ct.,Rhode Island,24.30,5.67,75copperand25nickel,2001,San Francisco,0,Only as Proofs
25 ct.,Vermont,24.30,5.67,75copperand25nickel,2001,Denver,459.404.000,
25 ct.,Vermont,24.30,5.67,75copperand25nickel,2001,Philadelphia,423.400.000,
25 ct.,Vermont,24.30,5.67,75copperand25nickel,2001,San Francisco,0,Only as Proofs
25 ct.,Vermont,24.30,5.67,75copperand25nickel,2001,San Francisco,0,Silver
25 ct.,Kentucky,24.30,5.67,75copperand25nickel,2001,Denver,370.564.000,
25 ct.,Kentucky,24.30,5.67,75copperand25nickel,2001,Philadelphia,353.000.000,
25 ct.,Kentucky,24.30,5.67,75copperand25nickel,2001,San Francisco,0,Only as Proofs
25 ct.,Kentucky,24.30,5.67,75copperand25nickel,2001,San Francisco,0,Silver
25 ct.,Tennessee,24.30,5.67,75copperand25nickel,2002,Denver,286.468.000,
25 ct.,Tennessee,24.30,5.67,75copperand25nickel,2002,Philadelphia,361.600.000,
25 ct.,Tennessee,24.30,5.67,75copperand25nickel,2002,San Francisco,0,Only as Proofs
25 ct.,Tennessee,24.30,5.67,75copperand25nickel,2002,San Francisco,0,Only as Proofs
25 ct.,Ohio,24.30,5.67,75copperand25nickel,2002,Denver,414.832.000,
25 ct.,Ohio,24.30,5.67,75copperand25nickel,2002,Philadelphia,217.200.000,
25 ct.,Ohio,24.30,5.67,75copperand25nickel,2002,San Francisco,0,Only as Proofs
25 ct.,Ohio,24.30,5.67,75copperand25nickel,2002,San Francisco,0,Silver
25 ct.,Louisiana,24.30,5.67,75copperand25nickel,2002,Denver,402.204.000,
25 ct.,Louisiana,24.30,5.67,75copperand25nickel,2002,Philadelphia,362.000.000,
25 ct.,Louisiana,24.30,5.67,75copperand25nickel,2002,San Francisco,0,Only as Proofs
25 ct.,Louisiana,24.30,5.67,75copperand25nickel,2002,San Francisco,0,Silver
25 ct.,Indiana,24.30,5.67,75copperand25nickel,2002,Denver,327.200.000,
25 ct.,Indiana,24.30,5.67,75copperand25nickel,2002,Philadelphia,362.600.000,
25 ct.,Indiana,24.30,5.67,75copperand25nickel,2002,San Francisco,0,Only as Proofs
25 ct.,Indiana,24.30,5.67,75copperand25nickel,2002,San Francisco,0,Silver
25 ct.,Mississippi,24.30,5.67,75copperand25nickel,2002,Denver,289.600.000,
25 ct.,Mississippi,24.30,5.67,75copperand25nickel,2002,Philadelphia,290.000.000,
25 ct.,Mississippi,24.30,5.67,75copperand25nickel,2002,San Francisco,0,Only as Proofs
25 ct.,Mississippi,24.30,5.67,75copperand25nickel,2002,San Francisco,0,Silver
25 ct.,Illinois,24.30,5.67,75copperand25nickel,2003,Denver,237.400.000,
25 ct.,Illinois,24.30,5.67,75copperand25nickel,2003,Philadelphia,225.800.000,
25 ct.,Illinois,24.30,5.67,75copperand25nickel,2003,San Francisco,0,Only as Proof
25 ct.,Illinois,24.30,5.67,75copperand25nickel,2003,San Francisco,0,Silver
25 ct.,Alabama,24.30,5.67,75copperand25nickel,2003,Denver,232.400.000,
25 ct.,Alabama,24.30,5.67,75copperand25nickel,2003,Philadelphia,225.000.000,
25 ct.,Alabama,24.30,5.67,75copperand25nickel,2003,San Francisco,0,Only as Proof
25 ct.,Alabama,24.30,5.67,75copperand25nickel,2003,San Francisco,0,Silver
25 ct.,Maine,24.30,5.67,75copperand25nickel,2003,Denver,231.400.000,
25 ct.,Maine,24.30,5.67,75copperand25nickel,2003,Philadelphia,217.400.000,
25 ct.,Maine,24.30,5.67,75copperand25nickel,2003,San Francisco,0,Only as Proof
25 ct.,Maine,24.30,5.67,75copperand25nickel,2003,San Francisco,0,Silver
25 ct.,Missouri,24.30,5.67,75copperand25nickel,2003,Denver,228.200.000,
25 ct.,Missouri,24.30,5.67,75copperand25nickel,2003,Philadelphia,225.000.000,
25 ct.,Missouri,24.30,5.67,75copperand25nickel,2003,San Francisco,0,Only as Proof
25 ct.,Missouri,24.30,5.67,75copperand25nickel,2003,San Francisco,0,Silver
25 ct.,Arkansas,24.30,5.67,75copperand25nickel,2003,Denver,229.800.000,
25 ct.,Arkansas,24.30,5.67,75copperand25nickel,2003,Philadelphia,228.000.000,
25 ct.,Arkansas,24.30,5.67,75copperand25nickel,2003,San Francisco,0,Only as Proof
25 ct.,Arkansas,24.30,5.67,75copperand25nickel,2003,San Francisco,0,Silver
25 ct.,Michigan,24.30,5.67,75copperand25nickel,2004,Denver,225.800.000,
25 ct.,Michigan,24.30,5.67,75copperand25nickel,2004,Philadelphia,233.800.000,
25 ct.,Michigan,24.30,5.67,75copperand25nickel,2004,San Francisco,0,Only as Proof
25 ct.,Michigan,24.30,5.67,75copperand25nickel,2004,San Francisco,0,Silver
25 ct.,Florida,24.30,5.67,75copperand25nickel,2004,Denver,241.600.000,
25 ct.,Florida,24.30,5.67,75copperand25nickel,2004,Philadelphia,240.200.000,
25 ct.,Florida,24.30,5.67,75copperand25nickel,2004,San Francisco,0,Only as Proof
25 ct.,Florida,24.30,5.67,75copperand25nickel,2004,San Francisco,0,Silver
25 ct.,Texas,24.30,5.67,75copperand25nickel,2004,Denver,263.000.000,
25 ct.,Texas,24.30,5.67,75copperand25nickel,2004,Philadelphia,278.800.000,
25 ct.,Texas,24.30,5.67,75copperand25nickel,2004,San Francisco,0,Only as Proof
25 ct.,Texas,24.30,5.67,75copperand25nickel,2004,San Francisco,0,Silver
25 ct.,Iowa,24.30,5.67,75copperand25nickel,2004,Denver,251.400.000,
25 ct.,Iowa,24.30,5.67,75copperand25nickel,2004,Philadelphia,213.800.000,
25 ct.,Iowa,24.30,5.67,75copperand25nickel,2004,San Francisco,0,Only as Proof
25 ct.,Iowa,24.30,5.67,75copperand25nickel,2004,San Francisco,0,Silver
25 ct.,Wisconsin,24.30,5.67,75copperand25nickel,2004,Denver,226.800.000,
25 ct.,Wisconsin,24.30,5.67,75copperand25nickel,2004,Philadelphia,226.400.000,
25 ct.,Wisconsin,24.30,5.67,75copperand25nickel,2004,San Francisco,0,Only as Proof
25 ct.,Wisconsin,24.30,5.67,75copperand25nickel,2004,San Francisco,0,Silver
25 ct.,California,24.30,5.67,75copperand25nickel,2005,Denver,263.200.000,
25 ct.,California,24.30,5.67,75copperand25nickel,2005,Philadelphia,257.200.000,
25 ct.,California,24.30,5.67,75copperand25nickel,2005,San Francisco,0,Only as Proof
25 ct.,California,24.30,5.67,75copperand25nickel,2005,San Francisco,0,Silver
25 ct.,Minnesota,24.30,5.67,75copperand25nickel,2005,Denver,248.400.000,
25 ct.,Minnesota,24.30,5.67,75copperand25nickel,2005,Philadelphia,239.600.000,
25 ct.,Minnesota,24.30,5.67,75copperand25nickel,2005,San Francisco,0,Only as Proof
25 ct.,Minnesota,24.30,5.67,75copperand25nickel,2005,San Francisco,0,Silver
25 ct.,Oregon,24.30,5.67,75copperand25nickel,2005,Denver,316.200.000,
25 ct.,Oregon,24.30,5.67,75copperand25nickel,2005,Philadelphia,404.000.000,
25 ct.,Oregon,24.30,5.67,75copperand25nickel,2005,San Francisco,0,Only as Proof
25 ct.,Oregon,24.30,5.67,75copperand25nickel,2005,San Francisco,0,Silver
25 ct.,Kansas,24.30,5.67,75copperand25nickel,2005,Denver,300.000.000,
25 ct.,Kansas,24.30,5.67,75copperand25nickel,2005,Philadelphia,263.400.000,
25 ct.,Kansas,24.30,5.67,75copperand25nickel,2005,San Francisco,0,Only as Proof
25 ct.,Kansas,24.30,5.67,75copperand25nickel,2005,San Francisco,0,Silver
25 ct.,West Virginia,24.30,5.67,75copperand25nickel,2005,Denver,356.200.000,
25 ct.,West Virginia,24.30,5.67,75copperand25nickel,2005,Philadelphia,365.400.000,
25 ct.,West Virginia,24.30,5.67,75copperand25nickel,2005,San Francisco,0,Only as Proof
25 ct.,West Virginia,24.30,5.67,75copperand25nickel,2005,San Francisco,0,Silver
25 ct.,Nevada,24.30,5.67,75copperand25nickel,2006,Denver,312.800.000,
25 ct.,Nevada,24.30,5.67,75copperand25nickel,2006,Philadelphia,277.000.000,
25 ct.,Nevada,24.30,5.67,75copperand25nickel,2006,San Francisco,0,Only as Proof
25 ct.,Nevada,24.30,5.67,75copperand25nickel,2006,San Francisco,0,Silver
25 ct.,Nebraska,24.30,5.67,75copperand25nickel,2006,Denver,273.000.000,
25 ct.,Nebraska,24.30,5.67,75copperand25nickel,2006,Philadelphia,318.000.000,
25 ct.,Nebraska,24.30,5.67,75copperand25nickel,2006,San Francisco,0,Only as Proof
25 ct.,Nebraska,24.30,5.67,75copperand25nickel,2006,San Francisco,0,Silver
25 ct.,Colorado,24.30,5.67,75copperand25nickel,2006,Denver,294.200.000,
25 ct.,Colorado,24.30,5.67,75copperand25nickel,2006,Philadelphia,274.800.000,
25 ct.,Colorado,24.30,5.67,75copperand25nickel,2006,San Francisco,0,Only as Proof
25 ct.,Colorado,24.30,5.67,75copperand25nickel,2006,San Francisco,0,Silver
25 ct.,North Dakota,24.30,5.67,75copperand25nickel,2006,Denver,395.000.000,
25 ct.,North Dakota,24.30,5.67,75copperand25nickel,2006,Philadelphia,305.800.000,
25 ct.,North Dakota,24.30,5.67,75copperand25nickel,2006,San Francisco,0,Only as Proof
25 ct.,North Dakota,24.30,5.67,75copperand25nickel,2006,San Francisco,0,Silver
25 ct.,South Dakota,24.30,5.67,75copperand25nickel,2006,Denver,265.800.000,
25 ct.,South Dakota,24.30,5.67,75copperand25nickel,2006,Philadelphia,245.000.000,
25 ct.,South Dakota,24.30,5.67,75copperand25nickel,2006,San Francisco,0,Only as Proof
25 ct.,South Dakota,24.30,5.67,75copperand25nickel,2006,San Francisco,0,Silver
25 ct.,Montana,24.30,5.67,75copperand25nickel,2007,Denver,256.240.000,
25 ct.,Montana,24.30,5.67,75copperand25nickel,2007,Philadelphia,257.000.000,
25 ct.,Montana,24.30,5.67,75copperand25nickel,2007,San Francisco,0,Only as Proof
25 ct.,Montana,24.30,5.67,75copperand25nickel,2007,San Francisco,0,Silver
25 ct.,Washington,24.30,5.67,75copperand25nickel,2007,Denver,280.000.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,2007,Philadelphia,265.200.000,
25 ct.,Washington,24.30,5.67,75copperand25nickel,2007,San Francisco,0,Only as Proof
25 ct.,Washington,24.30,5.67,75copperand25nickel,2007,San Francisco,0,Silver
25 ct.,Idaho,24.30,5.67,75copperand25nickel,2007,Denver,286.800.000,
25 ct.,Idaho,24.30,5.67,75copperand25nickel,2007,Philadelphia,294.600.000,
25 ct.,Idaho,24.30,5.67,75copperand25nickel,2007,San Francisco,0,Only as Proof
25 ct.,Idaho,24.30,5.67,75copperand25nickel,2007,San Francisco,0,Silver
25 ct.,Wyoming,24.30,5.67,75copperand25nickel,2007,Denver,320.800.000,
