denomination,variety_name,diameter,weight,composition,year,mint_name,mintage,notes
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1940,Philadelphia,65.350.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1940,Denver,21.198.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1940,San Francisco,21.560.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1941,Philadelphia,175.090.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1941,Denver,45.634.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1941,San Francisco,43.090.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1942,Philadelphia,205.410.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1942,Denver,60.740.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1942,San Francisco,49.300.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1943,Philadelphia,191.710.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1943,Denver,71.949.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1943,San Francisco,60.400.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1944,Philadelphia,231.410.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1944,Denver,62.224.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1944,San Francisco,49.490.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1945,Philadelphia,159.130.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1945,Denver,40.245.000,
10 ct.,Mercury,17.90,2.50,90Silver10Copper,1945,San Francisco,41.290.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1946,Philadelphia,255.250.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1946,Denver,61.043.500,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1946,San Francisco,27.900.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1947,Philadelphia,121.520.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1947,Denver,46.835.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1947,San Francisco,34.840.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1948,Philadelphia,74.950.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1948,Denver,52.841.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1948,San Francisco,35.520.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1949,Philadelphia,30.940.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1949,Denver,26.034.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1949,San Francisco,13.510.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1950,Philadelphia,50.130.114,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1950,Denver,46.803.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1950,San Francisco,20.440.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1951,Philadelphia,103.880.102,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1951,Denver,56.529.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1951,San Francisco,31.630.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1952,Philadelphia,99.040.093,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1952,Denver,122.100.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1952,San Francisco,44.419.500,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1953,Philadelphia,53.490.120,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1953,Denver,136.433.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1953,San Francisco,39.180.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1954,Philadelphia,114.010.203,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1954,Denver,106.397.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1954,San Francisco,22.860.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1955,Philadelphia,12.450.181,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1955,Denver,13.959.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1955,San Francisco,18.510.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1956,Philadelphia,108.640.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1956,Denver,108.015.100,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1957,Philadelphia,160.160.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1957,Denver,113.354.330,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1958,Philadelphia,31.910.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1958,Denver,136.564.600,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1959,Philadelphia,85.780.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1959,Denver,164.919.790,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1960,Philadelphia,70.390.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1960,Denver,200.160.400,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1961,Philadelphia,93.730.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1961,Denver,209.146.550,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1962,Philadelphia,72.450.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1962,Denver,334.948.380,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1963,Philadelphia,123.650.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1963,Denver,421.476.530,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1964,Philadelphia,929.360.000,
10 ct.,Roosevelt,17.90,2.50,90Silver10Copper,1964,Denver,1.357.517.180,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1965,Philadelphia,1.652.140.570,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1966,Philadelphia,1.382.734.540,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1967,Philadelphia,0,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1968,Philadelphia,424.470.400,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1968,Denver,480.748.280,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1968,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1969,Philadelphia,145.790.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1969,Denver,563.323.870,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1969,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1970,Philadelphia,345.570.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1970,Denver,754.942.100,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1970,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1971,Philadelphia,162.690.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1971,Denver,377.914.240,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1971,San Francisco,0,Only as Proofs
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1972,Philadelphia,431.540.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1972,Denver,330.290.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1972,San Francisco,0,Only as Proofs
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1973,Philadelphia,315.670.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1973,Denver,455.032.426,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1973,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1974,Philadelphia,470.248.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1974,Denver,571.083.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1974,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1975,Philadelphia,585.673.900,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1975,Denver,313.705.300,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1975,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1976,Philadelphia,568.760.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1976,Denver,695.222.774,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1976,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1977,Philadelphia,796.930.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1977,Denver,376.607.228,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1977,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1978,Philadelphia,663.980.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1978,Denver,282.847.540,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1978,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1979,Philadelphia,315.440.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1979,Denver,390.921.184,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1979,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1980,Denver,719.354.321,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1980,Philadelphia,735.170.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1980,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1981,Denver,712.284.143,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1981,Philadelphia,676.650.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1981,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1982,Denver,719.354.321,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1982,Philadelphia,735.170.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1982,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1983,Denver,730.129.224,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1983,Philadelphia,647.025.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1983,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1984,Denver,704.803.976,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1984,Philadelphia,856.669.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1984,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1985,Denver,587.979.970,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1985,Philadelphia,705.200.962,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1985,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1986,Denver,473.326.970,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1986,Philadelphia,682.649.693,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1986,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1987,Denver,653.203.402,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1987,Philadelphia,762.709.481,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1987,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1988,Denver,962.385.489,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1988,Philadelphia,1.030.550.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1988,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1989,Denver,896.535.597,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1989,Philadelphia,1.298.400.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1989,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1990,Denver,839.995.824,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1990,Philadelphia,1.304.340.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1990,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1991,Denver,601.241.114,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1991,Philadelphia,927.220.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1991,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1992,Denver,616.273.932,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1992,Philadelphia,593.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1992,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1992,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1993,Denver,750.110.166,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1993,Philadelphia,766.180.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1993,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1993,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1994,Denver,1.303.268.110,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1994,Philadelphia,1.189.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1994,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1994,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1995,Denver,1.274.890.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1995,Philadelphia,1.125.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1995,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1995,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1996,Denver,1.400.300.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1996,Philadelphia,1.421.163.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1996,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1996,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1996,West Point,0,Only in Mint sets
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1997,Denver,979.810.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1997,Philadelphia,991.640.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1997,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1997,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1998,Denver,1.172.300.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1998,Philadelphia,1.163.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1998,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1998,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1999,Denver,1.397.750.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1999,Philadelphia,0,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1999,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,1999,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2000,Denver,1.818.700.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2000,Philadelphia,1.842.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2000,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2000,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2001,Denver,1.421.280.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2001,Philadelphia,1.369.590.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2001,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2001,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2002,Denver,1.379.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2002,Philadelphia,1.187.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2002,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2002,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2003,Denver,986.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2003,Philadelphia,1.085.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2003,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2003,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2004,Denver,1.159.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2004,Philadelphia,1.328.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2004,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2004,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2005,Denver,1.423.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2005,Philadelphia,1.412.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2005,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2005,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2006,Denver,1.447.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2006,Philadelphia,1.381.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2006,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2006,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2007,Denver,958.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2007,Philadelphia,904.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2007,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2007,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2008,Denver,637.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2008,Philadelphia,413.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2008,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2008,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2009,Denver,49.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2009,Philadelphia,96.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2009,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2009,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2010,Denver,562.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2010,Philadelphia,557.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2010,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2010,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2011,Denver,754.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2011,Philadelphia,748.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2011,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2011,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2012,Denver,868.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2012,Philadelphia,808.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2012,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2012,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2013,Denver,1.025.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2013,Philadelphia,1.086.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2013,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2013,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2014,Denver,925.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2014,Philadelphia,980.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2014,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2014,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2015,Denver,1.543.500.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2015,Philadelphia,1.497.510.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2015,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2015,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2016,Denver,1.437.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2016,Philadelphia,1.517.000.000,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2016,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2016,San Francisco,0,Silver
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2017,Denver,0,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2017,Philadelphia,0,
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2017,San Francisco,0,Only as Proof
10 ct.,Roosevelt,17.90,2.27,75Copper25Nickel,2017,San Francisco,0,Silver
