denomination,variety_name,diameter,weight,composition,year,mint_name,mintage,notes
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1940,Philadelphia,9.156.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1940,San Francisco,4.550.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1941,Philadelphia,24.192.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1941,Denver,11.248.400,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1941,San Francisco,8.098.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1942,Philadelphia,47.818.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1942,Denver,10.973.800,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1942,San Francisco,12.708.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1943,Philadelphia,53.190.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1943,Denver,11.346.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1943,San Francisco,13.450.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1944,Philadelphia,28.206.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1944,Denver,9.769.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1944,San Francisco,8.904.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1945,Philadelphia,31.502.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1945,Denver,9.966.800,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1945,San Francisco,10.156.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1946,Philadelphia,12.118.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1946,Denver,2.151.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1946,San Francisco,3.724.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1947,Philadelphia,4.094.000,
50 ct.,Walking Liberty - Mintmark on reverse,30.60,12.50,90Silver10Copper,1947,Denver,3.900.600,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1948,Philadelphia,3.006.814,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1948,Denver,4.028.600,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1949,Philadelphia,5.614.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1949,Denver,4.120.600,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1949,San Francisco,3.744.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1950,Philadelphia,7.742.123,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1950,Denver,8.031.600,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1951,Philadelphia,16.802.102,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1951,Denver,9.475.200,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1951,San Francisco,13.696.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1952,Philadelphia,21.192.093,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1952,Denver,25.395.600,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1952,San Francisco,5.526.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1953,Philadelphia,2.668.120,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1953,Denver,20.900.400,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1953,San Francisco,4.148.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1954,Philadelphia,13.188.203,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1954,Denver,25.445.580,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1954,San Francisco,4.993.400,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1955,Philadelphia,2.498.181,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1956,Philadelphia,4.032.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1957,Philadelphia,5.114.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1957,Denver,19.966.850,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1958,Philadelphia,4.042.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1958,Denver,23.962.412,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1959,Philadelphia,6.200.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1959,Denver,13.053.750,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1960,Philadelphia,6.024.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1960,Denver,18.215.812,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1961,Philadelphia,8.290.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1961,Denver,20.276.442,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1962,Philadelphia,9.714.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1962,Denver,35.473.281,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1963,Philadelphia,22.164.000,
50 ct.,Franklin,30.60,12.50,90Silver10Copper,1963,Denver,67.069.292,
50 ct.,Kennedy,30.60,12.50,90Silver10Copper,1964,Philadelphia,273.304.004,
50 ct.,Kennedy,30.60,12.50,90Silver10Copper,1964,Denver,156.205.446,
50 ct.,Kennedy,30.60,11.50,40Silver60Copper,1965,Philadelphia,65.879.366,
50 ct.,Kennedy,30.60,11.50,40Silver60Copper,1966,Philadelphia,108.984.932,
50 ct.,Kennedy,30.60,11.50,40Silver60Copper,1967,Philadelphia,295.046.978,
50 ct.,Kennedy,30.60,11.50,40Silver60Copper,1968,Denver,246.951.930,
50 ct.,Kennedy,30.60,11.50,40Silver60Copper,1968,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.50,40Silver60Copper,1969,Denver,129.881.800,
50 ct.,Kennedy,30.60,11.50,40Silver60Copper,1969,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.50,40Silver60Copper,1970,Denver,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.50,40Silver60Copper,1970,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1971,Philadelphia,155.640.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1971,Denver,302.097.424,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1971,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1972,Philadelphia,153.180.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1972,Denver,141.890.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1972,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1973,Philadelphia,64.964.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1973,Denver,83.171.400,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1973,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1974,Philadelphia,201.596.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1974,Denver,79.066.300,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1974,San Francisco,0,Only as Proof Set
50 ct.,Kennedy - Bicentennial,30.60,11.34,,1976,Philadelphia,234.308.000,
50 ct.,Kennedy - Bicentennial,30.60,11.34,,1976,Denver,287.565.248,
50 ct.,Kennedy - Bicentennial,30.60,11.34,,1976,San Francisco,0,Only as Proof Set
50 ct.,Kennedy - Bicentennial,30.60,11.34,,1976,San Francisco,5.000.000,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1977,Philadelphia,43.598.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1977,Denver,31.449.106,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1977,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1978,Philadelphia,14.350.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1978,Denver,13.765.799,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1978,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1979,Philadelphia,68.312.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1979,Denver,15.815.422,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1979,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1980,Denver,33.456.449,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1980,Philadelphia,44.134.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1980,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1981,Denver,27.839.533,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1981,Philadelphia,29.544.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1981,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1982,Denver,13.140.102,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1982,Philadelphia,10.819.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1982,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1983,Denver,32.472.244,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1983,Philadelphia,34.139.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1983,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1984,Denver,26.262.158,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1984,Philadelphia,26.029.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1984,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1985,Denver,13.140.102,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1985,Philadelphia,18.706.962,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1985,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1986,Denver,15.336.145,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1986,Philadelphia,13.107.633,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1986,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1987,Denver,2.890.758,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1987,Philadelphia,2.890.758,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1987,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1988,Denver,12.000.096,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1988,Philadelphia,13.626.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1988,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1989,Denver,23.000.216,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1989,Philadelphia,24.542.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1989,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1990,Denver,20.096.242,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1990,Philadelphia,22.278.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1990,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1991,Denver,15.054.678,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1991,Philadelphia,14.874.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1991,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1992,Denver,17.000.106,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1992,Philadelphia,17.628.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1992,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1992,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1993,Denver,15.000.006,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1993,Philadelphia,15.510.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1993,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1993,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1994,Denver,23.828.110,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1994,Philadelphia,23.718.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1994,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1994,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1995,Denver,26.288.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1995,Philadelphia,26.496.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1995,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1995,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1996,Denver,24.744.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1996,Philadelphia,24.442.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1996,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1996,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1997,Denver,19.876.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1997,Philadelphia,20.882.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1997,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1997,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1998,Denver,15.064.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1998,Philadelphia,15.646.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1998,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1998,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1999,Denver,10.682.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1999,Philadelphia,8.900.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1999,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,1999,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2000,Denver,10.682.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2000,Philadelphia,8.900.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2000,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2000,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2001,Denver,19.504.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2001,Philadelphia,21.200.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2001,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2001,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2002,Denver,2.500.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2002,Philadelphia,3.100.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2002,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2002,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2003,Denver,2.500.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2003,Philadelphia,2.500.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2003,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2003,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2004,Denver,2.900.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2004,Philadelphia,2.900.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2004,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2004,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2005,Denver,3.500.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2005,Philadelphia,3.800.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2005,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2005,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2006,Denver,2.000.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2006,Philadelphia,2.400.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2006,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2006,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2007,Denver,2.400.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2007,Philadelphia,2.400.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2007,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2007,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2008,Denver,1.700.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2008,Philadelphia,1.700.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2008,San Francisco,0,Only as Proof
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2008,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2009,Denver,1.900.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2009,Philadelphia,1.900.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2009,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2009,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2010,Denver,1.700.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2010,Philadelphia,1.800.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2010,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2010,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2011,Denver,1.700.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2011,Philadelphia,1.750.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2011,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2011,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2012,Denver,1.700.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2012,Philadelphia,1.800.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2012,San Francisco,0,Only as Proof Set
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2012,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2013,Denver,4.600.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2013,Philadelphia,5.000.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2013,San Francisco,0,Only as Proof
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2013,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2014,Denver,2.100.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2014,Philadelphia,2.500.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2014,San Francisco,0,Only as Proof
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2014,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2014,West Point,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2015,Denver,2.300.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2015,Philadelphia,2.300.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2015,San Francisco,0,Only as Proof
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2015,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2016,Denver,2.100.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2016,Philadelphia,2.100.000,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2016,San Francisco,0,Only as Proof
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2016,San Francisco,0,Silver
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2017,Denver,0,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2017,Philadelphia,0,
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2017,San Francisco,0,Only as Proof
50 ct.,Kennedy,30.60,11.34,75Copper25Nickel,2017,San Francisco,0,Silver
